date,count,total_count,ratio
2023-08-12 00:00:00,0,1015,0
2023-08-13 00:00:00,0,667,0
2023-08-14 00:00:00,0,1056,0
2023-08-15 00:00:00,10,1207,0.008285004142502071
2023-08-16 00:00:00,0,1298,0
2023-08-17 00:00:00,0,1261,0
2023-08-18 00:00:00,3,1304,0.0023006134969325155
2023-08-19 00:00:00,1,899,0.0011123470522803114
2023-08-20 00:00:00,1,788,0.0012690355329949238
2023-08-21 00:00:00,0,1194,0
2023-08-22 00:00:00,1,1226,0.0008156606851549756
2023-08-23 00:00:00,0,1320,0
2023-08-24 00:00:00,0,1522,0
2023-08-25 00:00:00,2,1172,0.0017064846416382253
2023-08-26 00:00:00,4,953,0.004197271773347324
2023-08-27 00:00:00,0,884,0
2023-08-28 00:00:00,0,1195,0
2023-08-29 00:00:00,10,1318,0.007587253414264037
2023-08-30 00:00:00,1,1319,0.000758150113722517
2023-08-31 00:00:00,2,1342,0.0014903129657228018
2023-09-01 00:00:00,1,884,0.0011312217194570137
2023-09-02 00:00:00,15,1051,0.014272121788772598
2023-09-03 00:00:00,0,796,0
2023-09-04 00:00:00,11,1298,0.00847457627118644
2023-09-05 00:00:00,3,1235,0.0024291497975708503
2023-09-06 00:00:00,1,1368,0.0007309941520467836
2023-09-07 00:00:00,22,1488,0.01478494623655914
2023-09-08 00:00:00,0,1244,0
2023-09-09 00:00:00,6,936,0.00641025641025641
2023-09-10 00:00:00,1,869,0.0011507479861910242
2023-09-11 00:00:00,1,1282,0.00078003120124805
2023-09-12 00:00:00,0,1413,0
2023-09-13 00:00:00,0,1442,0
2023-09-14 00:00:00,3,1385,0.0021660649819494585
2023-09-15 00:00:00,6,1449,0.004140786749482402
2023-09-16 00:00:00,0,920,0
2023-09-17 00:00:00,3,686,0.004373177842565598
2023-09-18 00:00:00,8,1170,0.006837606837606838
2023-09-19 00:00:00,1,1338,0.0007473841554559044
2023-09-20 00:00:00,0,1407,0
2023-09-21 00:00:00,1,1367,0.000731528895391368
2023-09-22 00:00:00,1,1441,0.0006939625260235947
2023-09-23 00:00:00,0,968,0
2023-09-24 00:00:00,1,803,0.0012453300124533001
2023-09-25 00:00:00,0,1229,0
2023-09-26 00:00:00,2,1218,0.0016420361247947454
2023-09-27 00:00:00,2,1289,0.0015515903801396431
2023-09-28 00:00:00,2,1461,0.0013689253935660506
2023-09-29 00:00:00,0,1452,0
2023-09-30 00:00:00,0,1040,0
2023-10-01 00:00:00,0,637,0
2023-10-02 00:00:00,0,1223,0
2023-10-03 00:00:00,9,1308,0.006880733944954129
2023-10-04 00:00:00,1,1326,0.0007541478129713424
2023-10-05 00:00:00,0,1256,0
2023-10-06 00:00:00,0,1082,0
2023-10-07 00:00:00,7,919,0.007616974972796518
2023-10-08 00:00:00,0,682,0
2023-10-09 00:00:00,0,959,0
2023-10-10 00:00:00,1,1064,0.0009398496240601503
2023-10-11 00:00:00,1,1046,0.0009560229445506692
2023-10-12 00:00:00,4,1060,0.0037735849056603774
2023-10-13 00:00:00,0,1144,0
2023-10-14 00:00:00,0,821,0
2023-10-15 00:00:00,0,654,0
2023-10-16 00:00:00,4,985,0.0040609137055837565
2023-10-17 00:00:00,0,1023,0
2023-10-18 00:00:00,1,1136,0.0008802816901408451
2023-10-19 00:00:00,0,1130,0
2023-10-20 00:00:00,1,1154,0.0008665511265164644
2023-10-21 00:00:00,0,824,0
2023-10-22 00:00:00,0,996,0
2023-10-23 00:00:00,0,989,0
2023-10-24 00:00:00,1,1224,0.0008169934640522876
2023-10-25 00:00:00,0,1149,0
2023-10-26 00:00:00,0,1128,0
2023-10-27 00:00:00,55,1175,0.04680851063829787
2023-10-28 00:00:00,2,886,0.002257336343115124
2023-10-29 00:00:00,0,709,0
2023-10-30 00:00:00,22,969,0.022703818369453045
2023-10-31 00:00:00,0,1178,0
2023-11-01 00:00:00,0,1160,0
2023-11-02 00:00:00,0,1094,0
2023-11-03 00:00:00,3,1148,0.002613240418118467
2023-11-04 00:00:00,0,846,0
2023-11-05 00:00:00,0,429,0
2023-11-06 00:00:00,0,1074,0
2023-11-07 00:00:00,0,1260,0
2023-11-08 00:00:00,0,1199,0
2023-11-09 00:00:00,3,1273,0.002356637863315004
2023-11-10 00:00:00,1,1262,0.000792393026941363
2023-11-11 00:00:00,1,737,0.0013568521031207597
2023-11-12 00:00:00,1,832,0.001201923076923077
2023-11-13 00:00:00,2,1076,0.0018587360594795538
2023-11-14 00:00:00,14,1149,0.012184508268059183
2023-11-15 00:00:00,10,1152,0.008680555555555556
2023-11-16 00:00:00,0,1367,0
2023-11-17 00:00:00,1,1415,0.0007067137809187279
2023-11-18 00:00:00,0,896,0
2023-11-19 00:00:00,0,761,0
